directory,composition,structure_type,element_A,element_B,a_DFT,a_calc,error,rel_error_pct
Sc3Pb1,Pb1Sc3,L12,Sc,Pb,4.56658,4.191796455975115,-0.37478354402488545,-8.207094675334396
Sc3Pd1,Pd1Sc3,L12,Sc,Pd,4.35961,3.8355156699767536,-0.5240943300232463,-12.02158748198225
Sc3Pr1,Pr1Sc3,L12,Sc,Pr,4.32387,4.106601308883219,-0.21726869111678138,-5.024866407102465
Sc3Pt1,Pt1Sc3,L12,Sc,Pt,4.3207,3.847531196283773,-0.4731688037162276,-10.951207066360254
Sc3Re1,Re1Sc3,L12,Sc,Re,4.29956,3.830886100749881,-0.4686738992501187,-10.900508406676932
Sc3Rh1,Rh1Sc3,L12,Sc,Rh,4.30825,3.789527218705723,-0.5187227812942772,-12.040220072982699
Sc3Ru1,Ru1Sc3,L12,Sc,Ru,4.29453,3.8191729934784546,-0.47535700652154533,-11.068894768962968
Sc3Sc1,Sc4,L12,Sc,Sc,4.60437,4.038583378627774,-0.5657866213722267,-12.288035526515607
Sc3Si1,Si1Sc3,L12,Sc,Si,4.303,3.824726300290576,-0.4782736997094239,-11.114889605145803
Sc3Sm1,Sm1Sc3,L12,Sc,Sm,5.39485,4.165540290548715,-1.229309709451285,-22.786726404835818
Sc3Sn1,Sn1Sc3,L12,Sc,Sn,4.5171,4.112105258322967,-0.404994741677033,-8.96581305875524
Sc3Sr1,Sr1Sc3,L12,Sc,Sr,4.82217,4.290338881102412,-0.5318311188975882,-11.02887535896885
Sc3Ta1,Ta1Sc3,L12,Sc,Ta,4.43795,3.920552979623221,-0.5173970203767788,-11.658468896152026
Sc3Tb1,Tb1Sc3,L12,Sc,Tb,4.34058,4.049331532241332,-0.29124846775866775,-6.709897473578824
Sc3Tc1,Tc1Sc3,L12,Sc,Tc,4.31445,3.8186390627350484,-0.4958109372649515,-11.491868888617356
Sc3Ti1,Ti1Sc3,L12,Sc,Ti,4.46327,3.873437187669566,-0.5898328123304335,-13.2152617325511
Sc3Tm1,Tm1Sc3,L12,Sc,Tm,4.34017,4.060023629489891,-0.28014637051010904,-6.454732660474338
Sc3V1,V1Sc3,L12,Sc,V,4.37184,3.817047802261183,-0.5547921977388168,-12.690130419658926
Sc3W1,W1Sc3,L12,Sc,W,4.35372,3.8946484166795727,-0.4590715833204273,-10.544352492131495
Sc3Y1,Y1Sc3,L12,Sc,Y,4.70142,4.187243099766866,-0.5141769002331333,-10.936629789151647
Sc3Zn1,Zn1Sc3,L12,Sc,Zn,4.38304,3.8502240847432403,-0.53281591525676,-12.156309667645287
Sc3Zr1,Zr1Sc3,L12,Sc,Zr,4.56259,4.036372638718144,-0.5262173612818559,-11.5333036999129
Si3Ag1,Ag1Si3,L12,Si,Ag,4.02807,3.663430519565633,-0.36463948043436645,-9.052461363242607
Si3Al1,Al1Si3,L12,Si,Al,3.89173,3.619369201586218,-0.2723607984137817,-6.998450519788929
Si3Au1,Au1Si3,L12,Si,Au,4.02279,3.6658373013517216,-0.35695269864827806,-8.873262055644915
Si3Ba1,Ba1Si3,L12,Si,Ba,4.50084,4.143053774262228,-0.3577862257377724,-7.9493211431148945
Si3Ca1,Ca1Si3,L12,Si,Ca,4.14621,3.9749628139435003,-0.1712471860564997,-4.130210145084298
Si3Cd1,Cd1Si3,L12,Si,Cd,4.13303,3.7135905577996895,-0.41943944220031026,-10.148473207315464
Si3Ce1,Ce1Si3,L12,Si,Ce,4.15352,3.809795888387464,-0.34372411161253646,-8.275489503181312
Si3Co1,Co1Si3,L12,Si,Co,3.68907,3.436232373396944,-0.2528376266030561,-6.8536955547890415
Si3Cr1,Cr1Si3,L12,Si,Cr,3.77334,3.4947838498922903,-0.27855615010770984,-7.382217083743045
Si3Cu1,Cu1Si3,L12,Si,Cu,3.83567,3.5042010639958843,-0.33146893600411564,-8.641748012840408
Si3Dy1,Dy1Si3,L12,Si,Dy,4.06485,3.840099792952733,-0.22475020704726667,-5.529114408828534
Si3Er1,Er1Si3,L12,Si,Er,4.0,3.707985461820579,-0.292014538179421,-7.300363454485526
Si3Eu1,Eu1Si3,L12,Si,Eu,4.00147,3.909827795757229,-0.09164220424277136,-2.290213452625444
Si3Fe1,Fe1Si3,L12,Si,Fe,3.65438,3.4557847903505134,-0.19859520964948674,-5.4344433159520005
Si3Ga1,Ga1Si3,L12,Si,Ga,3.97112,3.6472822411042016,-0.32383775889579836,-8.154821785687624
Si3Gd1,Gd1Si3,L12,Si,Gd,4.13284,3.897286799013387,-0.23555320098661303,-5.6995480344415235
Si3Ge1,Ge1Si3,L12,Si,Ge,4.01715,3.657103693924766,-0.36004630607523413,-8.962729947232095
Si3Hf1,Hf1Si3,L12,Si,Hf,3.96866,3.7422244696976548,-0.2264355303023451,-5.705591567489911
Si3Hg1,Hg1Si3,L12,Si,Hg,4.16013,3.769670290144868,-0.39045970985513145,-9.38575741275228
Si3Ho1,Ho1Si3,L12,Si,Ho,3.81372,3.815854709037436,0.0021347090374361777,0.055974456369009204
Si3In1,In1Si3,L12,Si,In,4.17633,3.8299714233127893,-0.3463585766872108,-8.293371852492758
Si3Ir1,Ir1Si3,L12,Si,Ir,3.82808,3.543266202789562,-0.28481379721043787,-7.440121345699094
Si3La1,La1Si3,L12,Si,La,4.29223,3.9660325772237512,-0.32619742277624875,-7.5997190918531565
Si3Lu1,Lu1Si3,L12,Si,Lu,4.06514,3.85545820503334,-0.20968179496666028,-5.158046093533317
Si3Mg1,Mg1Si3,L12,Si,Mg,4.0,3.7458671790127247,-0.2541328209872753,-6.353320524681882
Si3Mn1,Mn1Si3,L12,Si,Mn,3.64339,3.4842367578223485,-0.1591532421776516,-4.368273563292746
Si3Mo1,Mo1Si3,L12,Si,Mo,3.81862,3.617868514327484,-0.20075148567251633,-5.257173682443299
Si3Nb1,Nb1Si3,L12,Si,Nb,3.89855,3.6832838342777845,-0.21526616572221569,-5.5216982140081745
Si3Nd1,Nd1Si3,L12,Si,Nd,4.1237,3.839535308027757,-0.28416469197224314,-6.891012730611905
Si3Ni1,Ni1Si3,L12,Si,Ni,3.74594,3.452900189852117,-0.29303981014788283,-7.822864491900106
Si3Os1,Os1Si3,L12,Si,Os,3.78724,3.5560419223374073,-0.23119807766259282,-6.104658739942354
Si3Pb1,Pb1Si3,L12,Si,Pb,4.32908,3.9260489492048563,-0.403031050795144,-9.309854537110517
Si3Pd1,Pd1Si3,L12,Si,Pd,3.9157,3.5697681632064953,-0.3459318367935049,-8.83448264150739
Si3Pr1,Pr1Si3,L12,Si,Pr,4.08683,3.840853802112962,-0.24597619788703806,-6.018752869266352
Si3Pt1,Pt1Si3,L12,Si,Pt,3.91562,3.5817836895135144,-0.33383631048648565,-8.525758640687444
Si3Rh1,Rh1Si3,L12,Si,Rh,3.82709,3.523779711935465,-0.3033102880645351,-7.925350280880123
Si3Ru1,Ru1Si3,L12,Si,Ru,3.78372,3.5534254867081962,-0.23029451329180395,-6.086457594425696
Si3Sc1,Sc1Si3,L12,Si,Sc,3.96268,3.772835871857516,-0.18984412814248408,-4.790801380441622
Si3Si1,Si4,L12,Si,Si,3.84631,3.558978793520318,-0.2873312064796818,-7.470308073963924
Si3Sm1,Sm1Si3,L12,Si,Sm,4.13285,3.8997927837784574,-0.23305721622154296,-5.639140453235489
Si3Sn1,Sn1Si3,L12,Si,Sn,4.21338,3.8463577515527096,-0.36702224844729026,-8.710874605359361
Si3Sr1,Sr1Si3,L12,Si,Sr,4.30712,4.024591374332153,-0.2825286256678474,-6.559571724675593
Si3Ta1,Ta1Si3,L12,Si,Ta,3.8916,3.6548054728529635,-0.23679452714703642,-6.084760179541485
Si3Tb1,Tb1Si3,L12,Si,Tb,4.0852,3.783584025471075,-0.3016159745289255,-7.383138512898402
Si3Tc1,Tc1Si3,L12,Si,Tc,3.78708,3.552891555964791,-0.2341884440352091,-6.183878978928597
Si3Ti1,Ti1Si3,L12,Si,Ti,3.83345,3.6076896808993077,-0.22576031910069227,-5.889220391571359
Si3Tm1,Tm1Si3,L12,Si,Tm,4.0,3.794276122719632,-0.20572387728036778,-5.143096932009195
Si3V1,V1Si3,L12,Si,V,3.77087,3.5513002954909254,-0.21956970450907454,-5.822786373146636
Si3W1,W1Si3,L12,Si,W,3.8263,3.6289009099093152,-0.19739909009068457,-5.1590071372000255
Si3Y1,Y1Si3,L12,Si,Y,4.13254,3.921495592996609,-0.21104440700339078,-5.106893266692901
Si3Zn1,Zn1Si3,L12,Si,Zn,3.92938,3.5844765779729824,-0.34490342202701774,-8.777553253363578
Si3Zr1,Zr1Si3,L12,Si,Zr,3.98577,3.7706251319478867,-0.2151448680521133,-5.397824461825778
Sm3Ag1,Ag1Sm3,L12,Sm,Ag,4.5157,4.086939850599873,-0.4287601494001265,-9.494876750008338
Sm3Al1,Al1Sm3,L12,Sm,Al,4.80064,4.042878532620457,-0.7577614673795425,-15.784592624723842
Sm3Au1,Au1Sm3,L12,Sm,Au,4.76869,4.08934663238596,-0.6793433676140399,-14.245911720284605
Sm3Ba1,Ba1Sm3,L12,Sm,Ba,5.10113,4.566563105296468,-0.5345668947035325,-10.479381915448782
Sm3Ca1,Ca1Sm3,L12,Sm,Ca,4.41989,4.39847214497774,-0.02141785502225968,-0.48457891536349734
Sm3Cd1,Cd1Sm3,L12,Sm,Cd,4.70882,4.13709988883393,-0.5717201111660701,-12.141473047728944
Sm3Ce1,Ce1Sm3,L12,Sm,Ce,5.17777,4.233305219421703,-0.9444647805782971,-18.240763505877958
Sm3Co1,Co1Sm3,L12,Sm,Co,4.59791,3.8597417044311833,-0.7381682955688165,-16.054431156086494
Sm3Cr1,Cr1Sm3,L12,Sm,Cr,4.77938,3.9182931809265305,-0.8610868190734693,-18.016705494718337
Sm3Cu1,Cu1Sm3,L12,Sm,Cu,4.55897,3.9277103950301235,-0.6312596049698769,-13.846540007279645
Sm3Dy1,Dy1Sm3,L12,Sm,Dy,4.08852,4.263609123986973,0.1750891239869734,4.28245731920043
Sm3Er1,Er1Sm3,L12,Sm,Er,4.0,4.131494792854819,0.13149479285481913,3.2873698213704783
Sm3Eu1,Eu1Sm3,L12,Sm,Eu,5.96928,4.333337126791468,-1.6359428732085322,-27.406033444712463
Sm3Fe1,Fe1Sm3,L12,Sm,Fe,4.63995,3.879294121384754,-0.7606558786152458,-16.39362231522421
Sm3Ga1,Ga1Sm3,L12,Sm,Ga,4.76892,4.070791572138441,-0.6981284278615583,-14.639130617866483
Sm3Gd1,Gd1Sm3,L12,Sm,Gd,4.0,4.3207961300476265,0.3207961300476265,8.019903251190662
Sm3Ge1,Ge1Sm3,L12,Sm,Ge,4.59455,4.080613024959005,-0.5139369750409948,-11.185795671850231
Sm3Hf1,Hf1Sm3,L12,Sm,Hf,5.25127,4.165733800731895,-1.0855361992681045,-20.67187936000443
Sm3Hg1,Hg1Sm3,L12,Sm,Hg,4.83368,4.193179621179108,-0.6405003788208923,-13.250781574719309
Sm3Ho1,Ho1Sm3,L12,Sm,Ho,6.18597,4.239364040071676,-1.9466059599283243,-31.46807954012587
Sm3In1,In1Sm3,L12,Sm,In,5.07458,4.253480754347028,-0.821099245652972,-16.180634567845456
Sm3Ir1,Ir1Sm3,L12,Sm,Ir,4.63267,3.9667755338238018,-0.6658944661761983,-14.373880854371201
Sm3La1,La1Sm3,L12,Sm,La,5.02402,4.389541908257991,-0.6344780917420092,-12.628892634623453
Sm3Lu1,Lu1Sm3,L12,Sm,Lu,5.0848,4.278967536067579,-0.805832463932421,-15.847869413397204
Sm3Mg1,Mg1Sm3,L12,Sm,Mg,4.94494,4.1693765100469635,-0.7755634899530364,-15.683981806716288
Sm3Mn1,Mn1Sm3,L12,Sm,Mn,4.67399,3.9077460888565887,-0.7662439111434112,-16.393785847710653
Sm3Mo1,Mo1Sm3,L12,Sm,Mo,4.93578,4.0413778453617235,-0.8944021546382768,-18.12078647424068
Sm3Nb1,Nb1Sm3,L12,Sm,Nb,4.45184,4.106793165312024,-0.3450468346879756,-7.750656687751032
Sm3Nd1,Nd1Sm3,L12,Sm,Nd,5.72491,4.263044639061996,-1.4618653609380043,-25.53516755613633
Sm3Ni1,Ni1Sm3,L12,Sm,Ni,4.95103,3.8764095208863565,-1.0746204791136438,-21.704988237066704
Sm3Os1,Os1Sm3,L12,Sm,Os,4.61447,3.9795512533716475,-0.6349187466283523,-13.759299478127552
Sm3Pb1,Pb1Sm3,L12,Sm,Pb,4.90696,4.349558280239097,-0.5574017197609029,-11.359410302119906
Sm3Pd1,Pd1Sm3,L12,Sm,Pd,4.46541,3.9932774942407345,-0.4721325057592658,-10.573105398144085
Sm3Pr1,Pr1Sm3,L12,Sm,Pr,5.1632,4.264363133147201,-0.8988368668527986,-17.408523141710543
Sm3Pt1,Pt1Sm3,L12,Sm,Pt,4.68519,4.005293020547754,-0.6798969794522467,-14.51162022142638
Sm3Re1,Re1Sm3,L12,Sm,Re,4.64184,3.9886479250138627,-0.6531920749861375,-14.07183519867418
Sm3Rh1,Rh1Sm3,L12,Sm,Rh,4.42281,3.9472890429697043,-0.47552095703029584,-10.751557426846187
Sm3Ru1,Ru1Sm3,L12,Sm,Ru,4.53504,3.976934817742436,-0.5581051822575644,-12.306510686952361
Sm3Sc1,Sc1Sm3,L12,Sm,Sc,4.89179,4.196345202891755,-0.6954447971082454,-14.216570971121929
Sm3Si1,Si1Sm3,L12,Sm,Si,4.87373,3.9824881245545583,-0.8912418754454419,-18.286648530908398
Sm3Sm1,Sm4,L12,Sm,Sm,4.44111,4.323302114812697,-0.11780788518730301,-2.6526675805666375
Sm3Sn1,Sn1Sm3,L12,Sm,Sn,4.8731,4.269867082586949,-0.6032329174130506,-12.37883313318115
Sm3Sr1,Sr1Sm3,L12,Sm,Sr,4.4879,4.448100705366392,-0.03979929463360765,-0.8868133120971424
Sm3Ta1,Ta1Sm3,L12,Sm,Ta,4.61706,4.078314803887203,-0.5387451961127976,-11.668576889033227
Sm3Tb1,Tb1Sm3,L12,Sm,Tb,3.98988,4.207093356505315,0.2172133565053147,5.444107504619556
Sm3Tc1,Tc1Sm3,L12,Sm,Tc,4.40704,3.97640088699903,-0.43063911300097013,-9.771617979436767
Sm3Ti1,Ti1Sm3,L12,Sm,Ti,4.79969,4.0311990119335475,-0.7684909880664526,-16.01126297878514
Sm3Tm1,Tm1Sm3,L12,Sm,Tm,4.32923,4.217785453753872,-0.11144454624612798,-2.574234823424211
Sm3V1,V1Sm3,L12,Sm,V,4.78725,3.974809626525165,-0.8124403734748351,-16.970920120629486
Sm3W1,W1Sm3,L12,Sm,W,4.95467,4.052410240943555,-0.9022597590564452,-18.210289667252212
Sm3Y1,Y1Sm3,L12,Sm,Y,5.00625,4.345004924030849,-0.661245075969151,-13.208391030594779
Sm3Zn1,Zn1Sm3,L12,Sm,Zn,4.69619,4.007985909007222,-0.6882040909927776,-14.654519748834216
Sm3Zr1,Zr1Sm3,L12,Sm,Zr,4.83916,4.194134462982126,-0.6450255370178732,-13.329287252702397
Sn3Ag1,Ag1Sn3,L12,Sn,Ag,4.6314,4.0205393054386285,-0.6108606945613717,-13.189547319630602
Sn3Al1,Al1Sn3,L12,Sn,Al,4.67104,3.9764779874592135,-0.6945620125407861,-14.869536817085404
Sn3Au1,Au1Sn3,L12,Sn,Au,4.63433,4.0229460872247165,-0.6113839127752838,-13.192498436133892
Sn3Ba1,Ba1Sn3,L12,Sn,Ba,4.98492,4.500162560135223,-0.4847574398647767,-9.724477822407916
Sn3Ca1,Ca1Sn3,L12,Sn,Ca,4.76806,4.332071599816495,-0.43598840018350504,-9.143936950950806
Sn3Cd1,Cd1Sn3,L12,Sn,Cd,4.63488,4.070699343672685,-0.5641806563273146,-12.172497590602447
Sn3Ce1,Ce1Sn3,L12,Sn,Ce,4.76512,4.166904674260459,-0.5982153257395408,-12.55404534911064
Sn3Co1,Co1Sn3,L12,Sn,Co,4.43813,3.7933411592699393,-0.6447888407300608,-14.528390126698875
Sn3Cr1,Cr1Sn3,L12,Sn,Cr,4.59173,3.851892635765285,-0.7398373642347149,-16.11238823351362
Sn3Cu1,Cu1Sn3,L12,Sn,Cu,4.48066,3.8613098498688796,-0.6193501501311207,-13.822743750499273
Sn3Dy1,Dy1Sn3,L12,Sn,Dy,4.69962,4.1972085788257285,-0.5024114211742718,-10.690469041630426
Sn3Er1,Sn3Er1,L12,Sn,Er,4.78863,4.065094247693574,-0.7235357523064261,-15.109452020858283
Sn3Eu1,Eu1Sn3,L12,Sn,Eu,4.56901,4.266936581630224,-0.3020734183697753,-6.611353846233108
Sn3Fe1,Fe1Sn3,L12,Sn,Fe,4.50348,3.8128935762235088,-0.6905864237764909,-15.33450628794823
Sn3Ga1,Ga1Sn3,L12,Sn,Ga,4.71453,4.004391026977197,-0.7101389730228025,-15.062773447677763
Sn3Gd1,Sn3Gd1,L12,Sn,Gd,4.86005,4.254395584886383,-0.6056544151136176,-12.461896793523062
Sn3Ge1,Ge1Sn3,L12,Sn,Ge,4.69213,4.014212479797761,-0.6779175202022385,-14.447969689719564
Sn3Hf1,Hf1Sn3,L12,Sn,Hf,4.59376,4.09933325557065,-0.49442674442935,-10.763007741574441
Sn3Hg1,Hg1Sn3,L12,Sn,Hg,4.74952,4.126779076017864,-0.6227409239821364,-13.111660209497725
Sn3Ho1,Sn3Ho1,L12,Sn,Ho,4.81326,4.172963494910431,-0.6402965050895686,-13.302761643658739
Sn3In1,In1Sn3,L12,Sn,In,4.81719,4.187080209185784,-0.6301097908142159,-13.080442972235181
Sn3Ir1,Ir1Sn3,L12,Sn,Ir,4.46013,3.900374988662557,-0.5597550113374434,-12.550194979461212
Sn3La1,La1Sn3,L12,Sn,La,4.81211,4.323141363096746,-0.48896863690325354,-10.16121071428653
Sn3Lu1,Lu1Sn3,L12,Sn,Lu,4.69175,4.2125669909063355,-0.4791830090936644,-10.213310792213234
Sn3Mg1,Mg1Sn3,L12,Sn,Mg,4.71446,4.10297596488572,-0.6114840351142803,-12.970393960586796
Sn3Mn1,Mn1Sn3,L12,Sn,Mn,4.56292,3.841345543695344,-0.7215744563046562,-15.813874806147297
Sn3Mo1,Mo1Sn3,L12,Sn,Mo,4.45957,3.9749773002004787,-0.4845926997995216,-10.866354823436374
Sn3Nb1,Nb1Sn3,L12,Sn,Nb,4.52351,4.04039262015078,-0.48311737984921965,-10.680143955672026
Sn3Nd1,Nd1Sn3,L12,Sn,Nd,4.70149,4.196644093900752,-0.5048459060992476,-10.737998083570265
Sn3Ni1,Ni1Sn3,L12,Sn,Ni,4.47229,3.8100089757251125,-0.6622810242748876,-14.808543817035288
Sn3Os1,Os1Sn3,L12,Sn,Os,4.42306,3.9131507082104022,-0.5099092917895982,-11.528428097054938
Sn3Pb1,Pb1Sn3,L12,Sn,Pb,4.88478,4.283157735077851,-0.601622264922149,-12.316261222043757
Sn3Pd1,Pd1Sn3,L12,Sn,Pd,4.53777,3.9268769490794906,-0.6108930509205095,-13.462406664958989
Sn3Pr1,Pr1Sn3,L12,Sn,Pr,4.67685,4.197962587985957,-0.4788874120140427,-10.23952899951982
Sn3Pt1,Pt1Sn3,L12,Sn,Pt,4.52691,3.9388924753865098,-0.5880175246134902,-12.989379612439617
Sn3Rh1,Rh1Sn3,L12,Sn,Rh,4.47368,3.8808884978084603,-0.5927915021915395,-13.250646049595401
Sn3Ru1,Ru1Sn3,L12,Sn,Ru,4.43475,3.910534272581192,-0.5242157274188082,-11.820637632759642
Sn3Sc1,Sc1Sn3,L12,Sn,Sc,4.62876,4.129944657730511,-0.49881534226948876,-10.77643563869133
Sn3Si1,Si1Sn3,L12,Sn,Si,4.63886,3.9160875793933134,-0.7227724206066868,-15.58081986968106
Sn3Sm1,Sm1Sn3,L12,Sn,Sm,4.58715,4.256901569651453,-0.3302484303485471,-7.19942514085101
Sn3Sn1,Sn4,L12,Sn,Sn,4.81196,4.203466537425705,-0.6084934625742946,-12.645438918326308
Sn3Sr1,Sr1Sn3,L12,Sn,Sr,4.86613,4.381700160205148,-0.4844298397948519,-9.955135596353815
Sn3Ta1,Ta1Sn3,L12,Sn,Ta,4.52622,4.011914258725959,-0.5143057412740415,-11.362809171318263
Sn3Tb1,Sn3Tb1,L12,Sn,Tb,4.72575,4.14069281134407,-0.5850571886559299,-12.38019761214474
Sn3Tc1,Tc1Sn3,L12,Sn,Tc,4.42827,3.910000341837786,-0.5182696581622142,-11.703659852769006
Sn3Ti1,Ti1Sn3,L12,Sn,Ti,4.53936,3.964798466772304,-0.5745615332276963,-12.657324671929441
Sn3Tm1,Tm1Sn3,L12,Sn,Tm,4.47547,4.151384908592628,-0.32408509140737163,-7.241364402115792
Sn3V1,V1Sn3,L12,Sn,V,4.55325,3.9084090813639203,-0.64484091863608,-14.162212016385656
Sn3W1,W1Sn3,L12,Sn,W,4.46176,3.9860096957823106,-0.4757503042176894,-10.66283942250792
Sn3Y1,Y1Sn3,L12,Sn,Y,4.72321,4.278604378869605,-0.44460562113039526,-9.413208837430375
Sn3Zn1,Zn1Sn3,L12,Sn,Zn,4.60285,3.9415853638459777,-0.6612646361540224,-14.366417244837926
Sn3Zr1,Zr1Sn3,L12,Sn,Zr,4.60153,4.1277339178208825,-0.47379608217911784,-10.296490127829609
Sr3Ag1,Ag1Sr3,L12,Sr,Ag,5.00357,4.242019656917036,-0.7615503430829635,-15.220139681926376
Sr3Al1,Al1Sr3,L12,Sr,Al,5.3026,4.19795833893762,-1.10464166106238,-20.832075982770338
Sr3Au1,Au1Sr3,L12,Sr,Au,5.0505,4.244426438703123,-0.806073561296877,-15.960272473950637
Sr3Ba1,Ba1Sr3,L12,Sr,Ba,5.66655,4.72164291161363,-0.9449070883863699,-16.675174283935903
Sr3Ca1,Ca1Sr3,L12,Sr,Ca,5.58773,4.553551951294903,-1.0341780487050967,-18.508017543888066
Sr3Cd1,Cd1Sr3,L12,Sr,Cd,4.86459,4.292179695151092,-0.5724103048489075,-11.76687665042496
Sr3Ce1,Ce1Sr3,L12,Sr,Ce,5.28399,4.388385025738866,-0.8956049742611345,-16.949407062866026
Sr3Co1,Co1Sr3,L12,Sr,Co,4.85856,4.014821510748345,-0.8437384892516544,-17.36601975177119
Sr3Cr1,Cr1Sr3,L12,Sr,Cr,5.24011,4.073372987243693,-1.1667370127563066,-22.265506120220884
Sr3Cu1,Cu1Sr3,L12,Sr,Cu,4.74461,4.0827902013472865,-0.6618197986527132,-13.948876696982751
Sr3Dy1,Dy1Sr3,L12,Sr,Dy,4.0,4.418688930304136,0.41868893030413634,10.467223257603408
Sr3Er1,Er1Sr3,L12,Sr,Er,4.60689,4.286574599171981,-0.3203154008280187,-6.952963948086858
Sr3Eu1,Eu1Sr3,L12,Sr,Eu,4.22528,4.488416933108631,0.2631369331086315,6.227680369315916
Sr3Fe1,Fe1Sr3,L12,Sr,Fe,4.86072,4.034373927701917,-0.8263460722980831,-17.000487012172748
Sr3Ga1,Ga1Sr3,L12,Sr,Ga,5.28016,4.2258713784556035,-1.054288621544397,-19.966982469175118
Sr3Gd1,Gd1Sr3,L12,Sr,Gd,4.46024,4.4758759363647895,0.01563593636478977,0.3505626684839778
Sr3Ge1,Ge1Sr3,L12,Sr,Ge,5.1868,4.235692831276167,-0.9511071687238326,-18.337070423456325
Sr3Hf1,Hf1Sr3,L12,Sr,Hf,5.30229,4.3208136070490575,-0.9814763929509427,-18.51042460806449
Sr3Hg1,Hg1Sr3,L12,Sr,Hg,5.08162,4.348259427496271,-0.7333605725037291,-14.431629529632856
Sr3Ho1,Ho1Sr3,L12,Sr,Ho,4.0,4.394443846388839,0.3944438463888389,9.861096159720972
Sr3In1,In1Sr3,L12,Sr,In,5.3615,4.408560560664191,-0.9529394393358093,-17.773746886800506
Sr3Ir1,Ir1Sr3,L12,Sr,Ir,4.97007,4.121855340140964,-0.8482146598590354,-17.066452984747407
Sr3La1,La1Sr3,L12,Sr,La,5.51192,4.544621714575153,-0.9672982854248469,-17.54920763408843
Sr3Lu1,Lu1Sr3,L12,Sr,Lu,5.25354,4.4340473423847415,-0.8194926576152586,-15.598865862166436
Sr3Mg1,Mg1Sr3,L12,Sr,Mg,5.45638,4.3244563163641265,-1.1319236836358737,-20.74495697946026
Sr3Mn1,Mn1Sr3,L12,Sr,Mn,4.94866,4.062825895173751,-0.885834104826249,-17.90048426899906
Sr3Mo1,Mo1Sr3,L12,Sr,Mo,5.07973,4.1964576516788865,-0.8832723483211131,-17.388175125865217
Sr3Nb1,Nb1Sr3,L12,Sr,Nb,5.21091,4.261872971629187,-0.9490370283708129,-18.212500856295982
Sr3Nd1,Nd1Sr3,L12,Sr,Nd,4.56541,4.418124445379159,-0.14728555462084092,-3.2261188944879193
Sr3Ni1,Ni1Sr3,L12,Sr,Ni,4.87429,4.031489327203519,-0.8428006727964812,-17.290737169854093
Sr3Os1,Os1Sr3,L12,Sr,Os,4.93105,4.13463105968881,-0.7964189403111899,-16.151102509834413
Sr3Pb1,Pb1Sr3,L12,Sr,Pb,5.34186,4.504638086556259,-0.8372219134437406,-15.672853901894484
Sr3Pd1,Pd1Sr3,L12,Sr,Pd,4.94735,4.1483573005578975,-0.7989926994421026,-16.14991256818504
Sr3Pr1,Pr1Sr3,L12,Sr,Pr,4.55303,4.419442939464363,-0.1335870605356364,-2.934025484910849
Sr3Pt1,Pt1Sr3,L12,Sr,Pt,4.97662,4.160372826864917,-0.8162471731350829,-16.401637519743982
Sr3Rh1,Rh1Sr3,L12,Sr,Rh,4.98571,4.102368849286867,-0.8833411507131332,-17.7174595135524
Sr3Ru1,Ru1Sr3,L12,Sr,Ru,5.01129,4.1320146240595985,-0.8792753759404013,-17.54588890166806
Sr3Sc1,Sc1Sr3,L12,Sr,Sc,5.2563,4.351425009208918,-0.9048749907910825,-17.215056043054666
Sr3Si1,Si1Sr3,L12,Sr,Si,5.14954,4.137567930871721,-1.0119720691282792,-19.651698387201172
Sr3Sm1,Sm1Sr3,L12,Sr,Sm,4.22849,4.478381921129859,0.24989192112985936,5.90972004497727
Sr3Sn1,Sn1Sr3,L12,Sr,Sn,5.30003,4.424946888904112,-0.8750831110958872,-16.510908638175394
Sr3Sr1,Sr4,L12,Sr,Sr,5.59417,4.603180511683555,-0.990989488316445,-17.71468311324906
Sr3Ta1,Ta1Sr3,L12,Sr,Ta,5.16066,4.233394610204365,-0.9272653897956351,-17.967961264559865
Sr3Tb1,Tb1Sr3,L12,Sr,Tb,4.0,4.362173162822477,0.3621731628224767,9.054329070561916
Sr3Tc1,Tc1Sr3,L12,Sr,Tc,5.00246,4.131480693316193,-0.8709793066838074,-17.411019911879503
Sr3Ti1,Ti1Sr3,L12,Sr,Ti,5.32661,4.1862788182507105,-1.1403311817492892,-21.408197366604448
Sr3Tm1,Tm1Sr3,L12,Sr,Tm,5.11988,4.372865260071035,-0.7470147399289653,-14.590473603462684
Sr3V1,V1Sr3,L12,Sr,V,5.33414,4.129889432842328,-1.204250567157672,-22.576283471331312
Sr3W1,W1Sr3,L12,Sr,W,5.06073,4.207490047260717,-0.8532399527392833,-16.860017284843952
Sr3Y1,Y1Sr3,L12,Sr,Y,5.46967,4.500084730348012,-0.9695852696519882,-17.72657709975169
Sr3Zn1,Zn1Sr3,L12,Sr,Zn,4.92721,4.163065715324384,-0.7641442846756155,-15.50866077710541
Sr3Zr1,Zr1Sr3,L12,Sr,Zr,5.1516,4.349214269299289,-0.8023857307007116,-15.575466470624885
Ta3Ag1,Ag1Ta3,L12,Ta,Ag,4.14659,3.782508650215911,-0.3640813497840889,-8.780259195726824
Ta3Al1,Al1Ta3,L12,Ta,Al,4.12486,3.738447332236495,-0.3864126677635049,-9.367897765342457
Ta3Au1,Au1Ta3,L12,Ta,Au,4.14082,3.7849154320019984,-0.3559045679980013,-8.59502629909055
